pid,local_id,parent,mods_genre_ms,Title
harleyspiller:38574,19-19-59,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:41193,19-19-59,info:fedora/harleyspiller:MetadataReview7,menus,Yeung II Chinese Kitchen
harleyspiller:38477,19-19-6,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:41176,19-19-6,info:fedora/harleyspiller:MetadataReview7,menus,Beijian Chef
harleyspiller:38515,19-19-7,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:41210,19-19-7,info:fedora/harleyspiller:MetadataReview7,menus,Big Chef
harleyspiller:38500,19-19-8,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:41240,19-19-8,info:fedora/harleyspiller:MetadataReview7,menus,"Cape Orient, The"
harleyspiller:38469,19-19-9,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:41207,19-19-9,info:fedora/harleyspiller:MetadataReview7,menus,China Pavilion IV Restaurant
harleyspiller:38304,19-2-1,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40698,19-2-1,info:fedora/harleyspiller:MetadataReview7,menus,Bamboo Garden Retaurant
harleyspiller:38331,19-2-10,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40863,19-2-10,info:fedora/harleyspiller:MetadataReview7,menus,CBW
harleyspiller:38344,19-2-11,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40795,19-2-11,info:fedora/harleyspiller:MetadataReview7,menus,Chef Chu's
harleyspiller:38306,19-2-12,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40778,19-2-12,info:fedora/harleyspiller:MetadataReview7,menus,Chili Palace Restaurant
harleyspiller:38318,19-2-13,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40709,19-2-13,info:fedora/harleyspiller:MetadataReview7,menus,China Gourmet
harleyspiller:38315,19-2-14,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40701,19-2-14,info:fedora/harleyspiller:MetadataReview7,menus,China Light Restaurant
harleyspiller:38291,19-2-15,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40736,19-2-15,info:fedora/harleyspiller:MetadataReview7,menus,China Village Seafood Restaurant
harleyspiller:38361,19-2-16,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40832,19-2-16,info:fedora/harleyspiller:MetadataReview7,menus,Ocean Seafood Restaurant
harleyspiller:38335,19-2-17,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40872,19-2-17,info:fedora/harleyspiller:MetadataReview7,menus,Chinatown Restaurant
harleyspiller:38328,19-2-18,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40851,19-2-18,info:fedora/harleyspiller:MetadataReview7,menus,Dragon Gate Restaurant
harleyspiller:38350,19-2-19,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40804,19-2-19,info:fedora/harleyspiller:MetadataReview7,menus,Emerald Chinese Seafood Restaurant
harleyspiller:38345,19-2-2,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40881,19-2-2,info:fedora/harleyspiller:MetadataReview7,menus,Bay Fung Tong
harleyspiller:38353,19-2-20,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40807,19-2-20,info:fedora/harleyspiller:MetadataReview7,menus,Emperor Herbal Restaurant
harleyspiller:38327,19-2-21,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40841,19-2-21,info:fedora/harleyspiller:MetadataReview7,menus,Empress Harbor Seafood Restaurant
harleyspiller:38323,19-2-22,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40729,19-2-22,info:fedora/harleyspiller:MetadataReview7,menus,Feng Nian
harleyspiller:38298,19-2-23,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40767,19-2-23,info:fedora/harleyspiller:MetadataReview7,menus,The Fish Market
harleyspiller:38295,19-2-24,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40755,19-2-24,info:fedora/harleyspiller:MetadataReview7,menus,Hong Kong Flower Lounge Restaurant
harleyspiller:38309,19-2-25,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40686,19-2-25,info:fedora/harleyspiller:MetadataReview7,menus,Fortune Seafood Restaurant
harleyspiller:38342,19-2-26,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40884,19-2-26,info:fedora/harleyspiller:MetadataReview7,menus,Great Wall Chinese Restaurant
harleyspiller:38356,19-2-27,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40816,19-2-27,info:fedora/harleyspiller:MetadataReview7,menus,Great Eastern Restaurant
harleyspiller:38349,19-2-28,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40801,19-2-28,info:fedora/harleyspiller:MetadataReview7,menus,Great Eastern Restaurant
harleyspiller:38329,19-2-29,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40857,19-2-29,info:fedora/harleyspiller:MetadataReview7,menus,Han Goeng Seafood Restaurant
harleyspiller:38333,19-2-3,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40837,19-2-3,info:fedora/harleyspiller:MetadataReview7,menus,Brandy Ho's Hunan Food
harleyspiller:38354,19-2-30,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40823,19-2-30,info:fedora/harleyspiller:MetadataReview7,menus,Happy Garden Restaurant
harleyspiller:38339,19-2-31,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40893,19-2-31,info:fedora/harleyspiller:MetadataReview7,menus,Happy Palace
harleyspiller:38308,19-2-32,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40689,19-2-32,info:fedora/harleyspiller:MetadataReview7,menus,Holiday Cafe
harleyspiller:38294,19-2-33,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40758,19-2-33,info:fedora/harleyspiller:MetadataReview7,menus,Holiday Cafe
harleyspiller:38297,19-2-34,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40770,19-2-34,info:fedora/harleyspiller:MetadataReview7,menus,Hing's Chinese Restaurant
harleyspiller:38322,19-2-35,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40733,19-2-35,info:fedora/harleyspiller:MetadataReview7,menus,Hong Kong Clay Pot City Restaurant
harleyspiller:38325,19-2-36,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40848,19-2-36,info:fedora/harleyspiller:MetadataReview7,menus,Hong Kong Station Restaurant
harleyspiller:38351,19-2-37,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40812,19-2-37,info:fedora/harleyspiller:MetadataReview7,menus,Hop Sheng
harleyspiller:38359,19-2-38,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40826,19-2-38,info:fedora/harleyspiller:MetadataReview7,menus,Hop Woo BBQ Seafood Restaurant
harleyspiller:38338,19-2-39,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40878,19-2-39,info:fedora/harleyspiller:MetadataReview7,menus,House of Chao
harleyspiller:38337,19-2-4,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40789,19-2-4,info:fedora/harleyspiller:MetadataReview7,menus,Broadway Bistro
harleyspiller:38312,19-2-40,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40706,19-2-40,info:fedora/harleyspiller:MetadataReview7,menus,Hunan House
harleyspiller:38288,19-2-41,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40743,19-2-41,info:fedora/harleyspiller:MetadataReview7,menus,Jasmine
harleyspiller:38360,19-2-42,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40834,19-2-42,info:fedora/harleyspiller:MetadataReview7,menus,Kalaya's Thai Restaurant
harleyspiller:38334,19-2-43,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40875,19-2-43,info:fedora/harleyspiller:MetadataReview7,menus,"Le Chine Wok, Bel Air"
harleyspiller:38330,19-2-44,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40866,19-2-44,info:fedora/harleyspiller:MetadataReview7,menus,Macau Street Restaurant
harleyspiller:38343,19-2-45,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40798,19-2-45,info:fedora/harleyspiller:MetadataReview7,menus,Mandarin Shanghai Restaurant
harleyspiller:38303,19-2-46,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40783,19-2-46,info:fedora/harleyspiller:MetadataReview7,menus,May Flower Restaurant Group
harleyspiller:38316,19-2-47,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40715,19-2-47,info:fedora/harleyspiller:MetadataReview7,menus,May Flower Chinese Restaurant & Dim Sum
harleyspiller:38311,19-2-48,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40695,19-2-48,info:fedora/harleyspiller:MetadataReview7,menus,Mission 261
harleyspiller:38292,19-2-49,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40749,19-2-49,info:fedora/harleyspiller:MetadataReview7,menus,Mission 261
harleyspiller:38362,19-2-5,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40854,19-2-5,info:fedora/harleyspiller:MetadataReview7,menus,bund Shanghai Restaurant
harleyspiller:38317,19-2-50,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40712,19-2-50,info:fedora/harleyspiller:MetadataReview7,menus,Mission 261
harleyspiller:38305,19-2-51,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40781,19-2-51,info:fedora/harleyspiller:MetadataReview7,menus,Moon Star
harleyspiller:38348,19-2-52,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40792,19-2-52,info:fedora/harleyspiller:MetadataReview7,menus,New Concept Restaurant
harleyspiller:38332,19-2-53,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40860,19-2-53,info:fedora/harleyspiller:MetadataReview7,menus,New Star Restaurant
harleyspiller:38336,19-2-54,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40869,19-2-54,info:fedora/harleyspiller:MetadataReview7,menus,Old Mandarin Islamic Restaurant
harleyspiller:38363,19-2-55,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40829,19-2-55,info:fedora/harleyspiller:MetadataReview7,menus,Peking Inn
harleyspiller:38290,19-2-56,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40739,19-2-56,info:fedora/harleyspiller:MetadataReview7,menus,Peninsula Seafood Restaurant
harleyspiller:38313,19-2-57,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40703,19-2-57,info:fedora/harleyspiller:MetadataReview7,menus,Plum Tree Inn
harleyspiller:38320,19-2-58,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40724,19-2-58,info:fedora/harleyspiller:MetadataReview7,menus,The Pot Sticker
harleyspiller:38301,19-2-59,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40773,19-2-59,info:fedora/harleyspiller:MetadataReview7,menus,R&G
harleyspiller:38289,19-2-6,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40721,19-2-6,info:fedora/harleyspiller:MetadataReview7,menus,Cadillac Wok
harleyspiller:38299,19-2-60,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40764,19-2-60,info:fedora/harleyspiller:MetadataReview7,menus,R&G
harleyspiller:38324,19-2-61,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40727,19-2-61,info:fedora/harleyspiller:MetadataReview7,menus,R&G Banquet Menu
harleyspiller:38326,19-2-62,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40845,19-2-62,info:fedora/harleyspiller:MetadataReview7,menus,Saigon
harleyspiller:38352,19-2-63,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40809,19-2-63,info:fedora/harleyspiller:MetadataReview7,menus,Sam Woo Chinese B.B.Q.
harleyspiller:38355,19-2-64,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40819,19-2-64,info:fedora/harleyspiller:MetadataReview7,menus,Samoa Cookhouse
harleyspiller:38341,19-2-65,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40887,19-2-65,info:fedora/harleyspiller:MetadataReview7,menus,South Sea Seafood Village
harleyspiller:38310,19-2-66,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40683,19-2-66,info:fedora/harleyspiller:MetadataReview7,menus,South Sea Seafood Village
harleyspiller:38296,19-2-67,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40752,19-2-67,info:fedora/harleyspiller:MetadataReview7,menus,Soy Bean Chinese Restaurant
harleyspiller:38302,19-2-68,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40775,19-2-68,info:fedora/harleyspiller:MetadataReview7,menus,Taishan Cafe
harleyspiller:38319,19-2-69,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40718,19-2-69,info:fedora/harleyspiller:MetadataReview7,menus,Ton Kiang
harleyspiller:38314,19-2-7,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40786,19-2-7,info:fedora/harleyspiller:MetadataReview7,menus,Canton Seafood Dim Sum
harleyspiller:38293,19-2-70,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:40761,19-2-70,info:fedora/harleyspiller:MetadataReview7,menus,Tung Lai Shun Restaurant
harleyspiller:38307,19-2-71,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
